"Quotation Report - Date : January-28, 2026 10:59 AM",,,,,,,,,,,,,
No,Number,Company,Date,Type,Client,Project Name,Description,Material,Material Code,Quo. Value,Cur.,MVL Contact,Status
6103,Q-1192-F9881B,FIRESTOP,17 Nov 2019,IQ,Kasco p.D.,"Kasco Tower PROPOSED 2B+G+3P+19+R RESIDENTIAL BUILDING  BUSINESS BAY, PLOT NO.: BB.B03.007, DUBAI, UAE.",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,776.48,AED,Habib B.,Order
6104,Q-1192-F10076,FIRESTOP,17 Nov 2019,IQ,Power H.E.,FIRESTOPPING PROJECT,SUPPLY OF DC 68 5G PAIL,Firestop/ DC 315,Fire,2835,AED,Karim E.,Quotation
6105,Q-1192-F10075,FIRESTOP,17 Nov 2019,IQ,Al S.E.,"P 129 . G+6+R RETAIL & RESIDENTIAL BUILDING ON PLOT NO. 6489161 AT WADI AL SAFA 5 , DUBAI",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,25356.84,AED,Islam S.,Quotation
6106,Q-1192-F10011B,FIRESTOP,17 Nov 2019,IQ,Kasco p.D.,"KASCO TOWER (2B+G+3P+19F+R), PLOT NO.: BB.B03.007, BUSINESS BAY, DUBAI, UAE.",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,1694.86,AED,Habib B.,Order
6107,Q-1192-F10074,FIRESTOP,17 Nov 2019,IQ,Al S.N.,"P 129 G+6+R RETAIL & RESIDENTIAL BUILDING,                       PLOT NO.: 6489161, WADI AL SAFA 5, DUBAI, UAE.",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,19582.5,AED,Islam S.,Quotation
6108,Q-1192-F10073,FIRESTOP,17 Nov 2019,IQ,Al S.N.,"P 133 PROPOSED COMMERCIAL AND RESIDENTIAL BUILDING               (G + 5+ H.C) PLOT NO.: 6489160, WADI AL SAFA 50, DUBAI, UAE.",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,23677.5,AED,Islam S.,Quotation
6109,Q-1192-F10072,FIRESTOP,17 Nov 2019,IQ,Al S.E.,"P 133 PROPOSED COMMERCIAL AND RESIDENTIAL BUILDING (G + 5+ H.C)PLOT NO. 6489160, AT WADI AL SAFA 5 , DUBAI.",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,27691.09,AED,Islam S.,Quotation
6110,Q-1192-F10071,FIRESTOP,17 Nov 2019,IQ,Technomech E.W.,"Project	 : J-74 INTERCITY HOTEL 2 ( 2B+G+5FLOOR) ON PLOT NO. 3260943 AT AL JADAF # LPO 11564-19",SUPPLY OF INFS0812 6CM,Firestop/ DC 315,Fire,3200.4,AED,Arun stephen ,Order
6111,Q-1192-F9989A,FIRESTOP,17 Nov 2019,IQ,Eversafe C.L.,JOB -925-G+7 # LPO NO. PO/19 ECL 1804,SUPPLY OF INFS0812 6CM,Firestop/ DC 315,Fire,1449,AED,Islam S.,Order
6112,Q-1192-F10070,FIRESTOP,17 Nov 2019,IQ,Ghantoot G.C.,P-078 RESIDENTIAL BUILDING- AZIZI # LPO NO.25294,"SUPPLY OS SSHOOP. 6,8 ,FP05",Firestop/ DC 315,Fire,5349.75,AED,Muhammad N.,Order
6113,Q-1192-F10069,FIRESTOP,17 Nov 2019,IQ,Al S.E.,"EM133 G+5+R COMMERCIAL /RESIDENTIAL BUILDING ON PLOT NO.648-9160 @ WADI AL SAFA 5, DUBAI# LPO 009078",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,10982.36,AED,Islam S.,Order
6114,Q-1192-F10068,FIRESTOP,17 Nov 2019,IQ,Rragan T.S.,"B+G+P+13+R, BARSHA RESIDENTIAL AND RETAIL PROJECT, PLOT NO:3731177, AL BARSHA, DUBAI, UAE.",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,115182.9,AED,Arun stephen ,Quotation
6115,RFQ-1192-V4418,FIRESTOP,17 Nov 2019,RFQ,Smile C.,Supply Of Inspection Labels  Stickers,Inspection Labels  Stickers,Misc.,Various,472.5,AED, ,Order
6116,Q-1192-F10067,FIRESTOP,17 Nov 2019,IQ,Al Q.G.,1189-UG+G+4P+14F+R-GARGASH- DXB #LPO 101903222,SUPPLY OF INSS1186 & INSS0285 DG,Firestop/ DC 315,Fire,58800,AED,Islam S.,Order
6117,Q-1192-F10066,FIRESTOP,17 Nov 2019,IQ,Al Q.G.,1192-UG+G+4P+14F+R-OWAIS-DXB # LPO NO.101903223,SUPPLY OF INSS1186 & INSS0285 DG,Firestop/ DC 315,Fire,58800,AED,Islam S.,Order
6118,Q-1192-F10065,FIRESTOP,14 Nov 2019,IQ,Voltas ,"NEW DUBAI GYNECOLOGY AND FERTILITY CENTER, G+1,           PLOT NO:3260585, AL JADAF, DUBAI, UAE.",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,16443,AED,Arun stephen ,Quotation
6119,Q-1192-F10064,FIRESTOP,14 Nov 2019,IQ,Voltas ,"NEW DUBAI GYNECOLOGY AND FERTILITY CENTER, G+1,          PLOT NO.:3260585, AL JADAF, DUBAI, UAE.",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,27153,AED,Arun stephen ,Quotation
6120,Q-1192-F10063,FIRESTOP,14 Nov 2019,IQ,Media P.I.,AGBF 2019 # LPO 4829,SUPPLY OF DC 68 5G PAIL,Firestop/ DC 315,Fire,2467.5,AED,Ramshad K.,Order
6121,Q-1192-F10062,FIRESTOP,14 Nov 2019,IQ,Bahrain &.E.,"B+G+5+R, RESIDENTIAL BUILDING, JVC,  Dubai, UAE.",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,55839,AED,Habib B.,Quotation
6122,Q-1192-F10061,FIRESTOP,14 Nov 2019,IQ,Menasco M.C.,"SEVEN HOTEL AND APARTMENTS, THE PALM (2B + GR + MEZ + 14 + ROOF) PLOT: 3812730 LPO 1020001776#",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,572234.25,AED,Arun stephen ,Order
6123,Q-1192-F9981A,FIRESTOP,14 Nov 2019,IQ,Al T.T.,Job 2140 # LPO NO.14405,SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,33600,AED,Arun stephen ,Order
6124,Q-1192-F9988A,FIRESTOP,14 Nov 2019,IQ,Apex T.C.,APX041910POH0548,INSS0285 DARK GREY # LPO NO.APX041911POH0279,Firestop/ DC 315,Fire,735,AED,Samar T.,Order
6125,Q-1192-F10060,FIRESTOP,13 Nov 2019,IQ,Hateen E.&.,B+G+6+ROOF Plot # 4210466,"SUPPLY OF INSS1440, INFS0812, D64",Firestop/ DC 315,Fire,747.6,AED,Muhammad N.,Quotation
6126,Q-1192-F10059,FIRESTOP,13 Nov 2019,IQ,Nascon E.L.,PARAMOUNT TOWER G+11P+53+3B+ STOREY HOTEL & RESIDENCES PLOT 3460124 / BUSINESS BAY#2537-19,SUPPLY OF SSHOOP 6*2,Firestop/ DC 315,Fire,4784.03,AED,Arun stephen ,Order
6127,RFQ-3742-S9074,"MVL USA, INC",12 Nov 2019,RFQ,Giico-gulf I.I.,(KUW-132) ORD-3742 W912ER-19-C-0018 Care And Preservation Vehicle Maintenance Facility,TOPOGRAPHIC SURVEY,Subcontract,Services,6500,USD, ,Order
6128,Q-1192-F10022A,FIRESTOP,12 Nov 2019,IQ,Lootah B.S.,"J202 B+G+5+R RESIDENTIAL BUILDING, JVC, DUBAI# LPO NO.J202/PO/135","SUPPLY OF 1186,FP05,D64",Firestop/ DC 315,Fire,5722.5,AED,Habib B.,Order
6129,Q-1192-F10058,FIRESTOP,12 Nov 2019,IQ,White R.,FIRESTOPPING PROJECT,SUPPLY OF DC 68 600 ML BOTTLE,Firestop/ DC 315,Fire,2625,AED,Islam S.,Quotation
6130,Q-1192-F9881A,FIRESTOP,12 Nov 2019,IQ,Kasco p.D.,"Kasco Tower PROPOSED 2B+G+3P+19+R RESIDENTIAL BUILDING  BUSINESS BAY, PLOT NO.: BB.B03.007, DUBAI, UAE.",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,39198.6,AED,Habib B.,Quotation
6131,Q-1192-F10011A,FIRESTOP,12 Nov 2019,IQ,Kasco p.D.,"KASCO TOWER (2B+G+3P+19F+R), PLOT NO.: BB.B03.007, BUSINESS BAY, DUBAI, UAE.",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,126668.06,AED,Habib B.,Quotation
6132,Q-1192-F10057A,FIRESTOP,12 Nov 2019,IQ,Nascon E.L.,"AYKON CITY, PLOT 3460163, BUSINESS BAY # LPO NO.2513-19","SUPPLY OF INSS1440,INFS0812",Firestop/ DC 315,Fire,27508.15,AED,Arun stephen ,Order
6133,Q-1192-F10057,FIRESTOP,12 Nov 2019,IQ,Nascon E.L.,"AYKON CITY, PLOT 3460163, BUSINESS BAY # LPO NO.2512-19","SUPPLY OF INSS1440,INFS0812",Firestop/ DC 315,Fire,26981.9,AED,Arun stephen ,Order
6134,Q-1192-F10056,FIRESTOP,12 Nov 2019,IQ,Al S.E.,"EM 139 B+G+2 RETAIL/RESIDENTIAL BLDNG, PLOT NO.362-1357, UMM SUQEIM SECOND # LPO NO.009012",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,13339.02,AED,Islam S.,Order
6135,Q-1192-F10055,FIRESTOP,12 Nov 2019,IQ,Al S.E.,"EM138 - B+G+2+ROOF RETAIL & RESIDENTIAL BUILDING ON PLOT NO 3621310, UMM SUQEIM 2ND # LPO 009013",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,17051.62,AED,Islam S.,Order
6136,Q-1192-F10054,FIRESTOP,12 Nov 2019,IQ,Al S.N.,"P129-G+6+R RESIDENTIAL DEVELOPMENT ON PLOT 648-9161, WADI AL SAFA 5, DUBAI # LPO NO.040143",SUPPLY OF INSS1186 1 G PAIL,Firestop/ DC 315,Fire,2310,AED,Islam S.,Order
6137,Q-1192-F10053,FIRESTOP,12 Nov 2019,IQ,Al S.N.,"P133- G+5+R COMMERCIAL RESIDENTIAL BLDNG ON PLOT NO.648-9160 AT WADI ALSAFA 5, DUBAI # LPO 040138",SUPPLY OF INSS1186 1G PAIL,Firestop/ DC 315,Fire,2310,AED,Islam S.,Order
6138,Q-1192-F10052,FIRESTOP,12 Nov 2019,IQ,Tiger C.C.,"B+G+4P+29 RESIDENTIAL & COMMERCIAL BLDNG ON PLOT JVT02KTCP003, JVT, DUBAI",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,18225.97,AED,Islam S.,Quotation
6139,Q-1192-F10051A,FIRESTOP,11 Nov 2019,IQ,Dubco C.L.,"SOCIO PARKS HEIGHTS III, RESIDENTIAL TOWERS, TOWER 1(B+G+13+MECH+ROOF) & TOWER 2(B+G+13+MECH+ROOF), PLOT NO.: 1891 (631-1119), DUBAI HILLS, UAE.",SUPPLY OF MVL FIRESTOP MATERIALS-MEP,Firestop/ DC 315,Fire,314288.09,AED,Islam S.,Quotation
6140,Q-1192-F10051,FIRESTOP,11 Nov 2019,IQ,Dubco C.L.,"SOCIO PARKS HEIGHTS III, RESIDENTIAL TOWERS, TOWER 1(B+G+13+MECH+ROOF) & TOWER 2(B+G+13+MECH+ROOF), PLOT NO.: 1891 (631-1119), DUBAI HILLS, UAE.",SUPPLY OF MVL FIRESTOP MATERIALS-CJ,Firestop/ DC 315,Fire,105183.75,AED,Islam S.,Quotation
6141,Q-1192-F10050A,FIRESTOP,11 Nov 2019,IQ,Sa P.L.,"PROPOSED 2B+G+14TYP+HC+ROOF RESIDENTIAL BUILDING, AL THANYAH 1ST, PLOT NO: C-005-006, TECOM, BARSHA HEIGHTS, DUBAI.",SUPPLY OF MVL FIRESTOP MATERIALS_MEP,Firestop/ DC 315,Fire,136985.19,AED,Habib B.,Quotation
6142,Q-1192-F10050,FIRESTOP,11 Nov 2019,IQ,Sa P.L.,"PROPOSED 2B+G+14TYP+HC+ROOF RESIDENTIAL BUILDING, AL THANYAH 1ST, PLOT NO: C-005-006, TECOM, BARSHA HEIGHTS, DUBAI.",SUPPLY OF MVL FIRESTOP MATERIALS_CJ,Firestop/ DC 315,Fire,28683.9,AED,Habib B.,Quotation
6143,RFQ-3742-S9072,"MVL USA, INC",10 Nov 2019,RFQ,Statica P.E.,"(KUW-132) ORD-3742 W912ER-19-C-0018 Care And Preservation Vehicle Maintenance Facility, Camp Arifjan, Kuwait",DESIGN WORKS,Subcontract,Services,181000,USD, ,Order
6144,Q-1192-F10049,FIRESTOP,10 Nov 2019,IQ,Future M.B.,PIPELINE PROJECT,Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,850.5,AED,M.hassan ,Quotation
6145,Q-1005-A5209,MACRO,10 Nov 2019,IQ,Tatekan C.,"Supply & Delivery Of Fire Rated SS Sliding Doors-Morgue,Kabul","Supply & Delivery Of Fire Rated SS Sliding Doors-Morgue,Kabul",Doors,Architectural,50250,USD,Mahesh B.,Quotation
6146,Q-1192-F10047E,FIRESTOP,10 Nov 2019,IQ,Al S.C.,"PROPOSED RESIDENTIAL BUILDING (2B+G+7 TYP.)(BLDG. - 15), OLD PLOT NO.: 8884641 / NEW PLOT NO.: 3475001, PLOT NO.: (MEYDAN): CP01-015, MEYDAN ONE, DUBAI, UAE.F- 511 F",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,159398.41,AED,Islam S.,Quotation
6147,Q-1192-F10047D,FIRESTOP,10 Nov 2019,IQ,Al S.C.,"PROPOSED RESIDENTIAL BUILDING (2B+G+7 TYP.)(BLDG. - 14), OLD PLOT NO.: 8884640 / NEW PLOT NO.: 3475000, PLOT NO.: (MEYDAN): CP01-014, MEYDAN ONE, DUBAI, UAE.F- 511 E",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,143023.66,AED,Islam S.,Quotation
6148,Q-1192-F10048,FIRESTOP,10 Nov 2019,IQ,China R.1.,"PROPOSED B+G+6 STOREY COMMERCIAL / RESIDENTIAL BUILDING, ON PLOT NO.: 4210615, AL WARQA'A FIRST, DUBAI, UAE.",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,13965,AED,Habib B.,Quotation
6149,Q-1192-F10047C,FIRESTOP,10 Nov 2019,IQ,Al S.C.,"PROPOSED RESIDENTIAL BUILDING (2B+G+9 TYP.)(BLDG. - 13), PLOT NO:8884639, MEYDAN ONE, DUBAI, UAE.F- 511 D",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,103272.75,AED,Islam S.,Quotation
6150,Q-1192-F10047B,FIRESTOP,10 Nov 2019,IQ,Al S.C.,"PROPOSED RESIDENTIAL BUILDING (2B+G+9 TYP.)(BLDG. - 12), OLD PLOT NO.: 8884638 / NEW PLOT NO.: 3475004 PLOT NO.: (MEYDAN): CP01-012 , MEYDAN ONE, DUBAI, UAEF- 511 C .",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,101410.05,AED,Islam S.,Quotation
6151,Q-1192-F10047A,FIRESTOP,10 Nov 2019,IQ,Al S.C.,"PROPOSED RESIDENTIAL BUILDING (2B+G+9 TYP.)(BLDG. - 11), OLD PLOT NO.: 8884637 / NEW PLOT NOo.: 3475005, PLOT NO.: (MEYDAN): CP01-011, MEYDAN ONE, DUBAI, UAE.F- 511 B",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,96090.75,AED,Islam S.,Quotation
6152,Q-1192-F10047,FIRESTOP,10 Nov 2019,IQ,Al S.C.,"PROPOSED RESIDENTIAL BUILDING (2B+G+7 )(BLDG. - 10),    PLOT NO: 8884636, PLOT NO. AS PER MEYDAN : CP-01-010, MEYDAN ONE, DUBAI, UAE. F511 A",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,127725.15,AED,Islam S.,Quotation
6153,Q-1192-F10046,FIRESTOP,07 Nov 2019,IQ,Frazer S.F.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,30.45,AED,Muhammad N.,Quotation
6154,Q-1192-F10045,FIRESTOP,07 Nov 2019,IQ,Nascon E.L.,"AYKON CITY, 23rd To 32nd Typical Floors-PLOT 3460163, BUSINESS BAY, DUBAI",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,78503.25,AED,Arun stephen ,Quotation
6155,Q-1005-L4087,MACRO,07 Nov 2019,IQ,Abdul K.C.,"Transportation Of Steel Doors-FOB Qingdao To FPT1, Kabul","Transportation Of Steel Doors-FOB Qingdao To FPT1, Kabul",Transportation,Logistics,6600,USD,Mahesh B.,Quotation
6156,Q-1192-F10044,FIRESTOP,06 Nov 2019,IQ,Belresheed B.C.,"PROPOSED COMMERCIAL BUILDING B+G+1, PLOT NO. 4166517, NAAD AL HAMMAR, DUBAI.",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,9135,AED,Habib B.,Quotation
6157,Q-1192-F10043,FIRESTOP,06 Nov 2019,IQ,Belresheed B.C.,"PROPOSED COMMERCIAL BUILDING B+G+1, PLOT NO. 4166517, NAAD AL HAMMAR, DUBAI.",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,21414.75,AED,Habib B.,Quotation
6158,Q-1192-F10042,FIRESTOP,06 Nov 2019,IQ,Al S.N.,P-99 G+7+R RESIDENTIAL BLDNG ON 334-7198- AL SATWA# LPO NO.040047,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,2310,AED,Islam S.,Order
6159,RFQ-3550-V4362,MVL Nepal,06 Nov 2019,RFQ,Agni I.P.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",Mahindra Motor Vehicle - Mahindra Bolero Camper DC 4WD,Misc.,Various,1914810,INR, ,Order
6160,Q-1192-F10041,FIRESTOP,06 Nov 2019,IQ,Eversafe C.L.,JOB 933-G+4-# PO /19 ECL 1665,SUPPLY OF INFS0812,Firestop/ DC 315,Fire,724.5,AED,Islam S.,Order
6161,Q-1192-F10040,FIRESTOP,05 Nov 2019,IQ,Al U.C.,"PROPOSED BUILDING (LABOURS CAMP) G+3 TYP+ROOF, PLOT NO. 533-3490 (43062) @ SAIH SHUAIB 4, DUBAI",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,39195.45,AED,Habib B.,Quotation
6162,Q-1192-F10039,FIRESTOP,05 Nov 2019,IQ,Al U.C.,"RESIDENTIAL BUILDING 2B+G+5TYP+ROOF+UPPER ROOF, JVC, DISTRICT 13, PLOT NO.: 13R MRA 008, DUBAI, UAE.",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,61635,AED,Habib B.,Quotation
6163,Q-1192-F10038,FIRESTOP,05 Nov 2019,IQ,Al U.C.,"RESIDENTIAL BUILDING 2B+G+5TYP+ROOF+UPPER ROOF, JVC, DISTRICT 13, PLOT NO.: 13R MRA 008, DUBAI, UAE.",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,20275.5,AED,Habib B.,Quotation
6164,Q-1192-F10037,FIRESTOP,05 Nov 2019,IQ,Green L.P.,LIME LIGHT TWIN TOWERS PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,125685,AED,Habib B.,Quotation
6165,Q-1192-F10036,FIRESTOP,05 Nov 2019,IQ,Pgs G.C.,"Residential (B+G+4)(Xanadu Residence - 2),                                                Plot No: JVC13GMRP003, JVC, Dubai, UAE.",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,38624.25,AED,Samar T.,Quotation
6166,Q-1192-F10035,FIRESTOP,05 Nov 2019,IQ,Madeena A.E.,EXPO 2020 UAE DUBAI NEW ZEALAND PAVILION,Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,10594.5,AED,Habib B.,Quotation
6167,Q-1192-F10034,FIRESTOP,04 Nov 2019,IQ,Control &.A.,FIRESTOPPING MATERIALS,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,404.25,INR,Karim E.,Quotation
6168,Q-1192-F10033,FIRESTOP,04 Nov 2019,IQ,Delta A.C.,ANCHOR AND BOLTS # LPO NO.06984,SUPPLY OF ANCHOR & BOLTS,Firestop/ DC 315,Fire,492.45,AED,Islam S.,Order
6169,Q-1005-V4470,MVL Qatar,04 Nov 2019,IQ,Us E.-.,19QA1020P0042 - Annex Renovation / Repair Works,19QA1020P0042 - Annex Renovation / Repair Works,Misc.,Various,23267.5,QAR, ,Order
6170,Q-1192-F10032,FIRESTOP,04 Nov 2019,IQ,Al S.N.,P-136-G+2P+8+R RETAIL & RESIDENTIAL BUILDING ON PLOTSA.G.65@AL SATWA # LPO NO.040019,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,3465,AED,Islam S.,Order
6171,Q-1192-F10031,FIRESTOP,04 Nov 2019,IQ,Mena I.a.,FIRESTOPPING PROJECT,SUPPLY OF INSS0285 WHITE,Firestop/ DC 315,Fire,262.5,AED,Samar T.,Order
6172,Q-1192-F10030,FIRESTOP,03 Nov 2019,IQ,Ring F.F.,LPO NO.RF032019,"SUPPLY OF INSS1440, FP04",Firestop/ DC 315,Fire,15540,AED,Samar T.,Order
6173,Q-1192-F10029,FIRESTOP,03 Nov 2019,IQ,Pm P.,FIRESTOPPING MATERIALS,SUPPLY OF DC333,Firestop/ DC 315,Fire,11880,USD,Karim E.,Quotation
6174,Q-1192-F10028,FIRESTOP,03 Nov 2019,IQ,Delta A.C.,ANCHOR AND BOLTS,SUPPLY OF ANCHOR & BOLTS,Firestop/ DC 315,Fire,3055.5,AED,Islam S.,Quotation
6175,Q-1192-F10025A,FIRESTOP,03 Nov 2019,IQ,Pgs G.C.,"Xanadu Residences, JVC Project","Supply Of INSS1440, INFS0812, D64",Firestop/ DC 315,Fire,921.9,AED,Samar T.,Quotation
6176,Q-1192-F10027,FIRESTOP,03 Nov 2019,IQ,Arabian C.G.,BOULEVARD PROJECT- AJMAN # LPO 1910419,SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,8662.5,AED,Samar T.,Order
6177,Q-1192-F9392B,FIRESTOP,03 Nov 2019,IQ,Aic C.L.,RC 48 DUBAI WORLD,SUPPLY OF INSS1440 5G PAIL,Firestop/ DC 315,Fire,735,AED,Arun stephen ,Order
6178,Q-1192-F10026,FIRESTOP,03 Nov 2019,IQ,Al S.E.,"EM137-G+P+8+R RESIDENTIAL BUILDING, PLOT NO.334-7352@AL SATWA # LPO NO.008904",SUPPLY OF INSS1440,Firestop/ DC 315,Fire,4407.19,AED,Islam S.,Order
6179,Q-1192-F10025,FIRESTOP,31 Oct 2019,IQ,Pgs G.C.,"Xanadu Residences, JVC Project",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,941.85,AED,Samar T.,Quotation
6180,Q-1192-F10024,FIRESTOP,31 Oct 2019,IQ,Safety W.,OST-# LPO 1227,SUPPLY OF 1186,Firestop/ DC 315,Fire,997.5,AED,Muhammad N.,Order
6181,Q-1192-F10023,FIRESTOP,31 Oct 2019,IQ,Safety W.,AIROLINK SHARJAH- AL FARDAN TOWER # LPO 1226,SUPPLY OF CFS01,Firestop/ DC 315,Fire,2730,AED,Arun stephen ,Order
6182,RFQ-1192-R1503,FIRESTOP,30 Oct 2019,RFQ,Diamondlease L.,MVL Firestop Vehicle Rental 2 Nos,Monthly Rental Of Mitsubishi Lancer,Rental,Rental,2940,AED, ,Order
6183,RFQ-1569-O13,FIRESTOP,30 Oct 2019,RFQ,It P.C.,MVL Firestop HO - 2 Desktop And 2 Monitors HP 27es,2 Desktop And 2 Monitors HP 27es,Computer Peripherals,Office Assets,5061,AED, ,Order
6184,RFQ-1569-V4381,Yamauchi Gumi,30 Oct 2019,RFQ,Showa S.C.,MVL Japan -  Acrylic Panel Sign Production W254 × H203,Acrylic Panel Sign Production W254 × H203,Misc.,Various,211.35,USD, ,Order
6185,Q-1192-F10022,FIRESTOP,30 Oct 2019,IQ,Lootah B.S.,"B+G+5+R RESIDENTIAL BUILDING, JVC, DUBAI","SUPPLY OF 1440, 0812,1186,FP05,D64",Firestop/ DC 315,Fire,14752.5,AED,Habib B.,Quotation
6186,Q-1192-F10021,FIRESTOP,30 Oct 2019,IQ,Tech C.,"TECH TOWER COMMERCIAL &amp; RESIDENTIAL TOWER (G+5P+22TYP), PLOT NO.: 1142, AJMAN, UAE.",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,89867.53,AED,Samar T.,Quotation
6187,Q-1192-F10020,FIRESTOP,30 Oct 2019,IQ,Ms C.L.,FIRESTOPPING PROJECT,SUPPLY OF INSS1186 TUBES,Firestop/ DC 315,Fire,68250,AED,Habib B.,Quotation
6188,Q-1192-F10019,FIRESTOP,29 Oct 2019,IQ,Al O.C.,224-BLOOM HEIGHTS- G+4P+2 TOWERS-29 & 24 FLOORS # LPO 101902177,"SUPPLY OF INSS1440,D64, 1186,INFS0812",Firestop/ DC 315,Fire,82950,AED,Habib B.,Order
6189,Q-1192-F9139B,FIRESTOP,29 Oct 2019,IQ,La R.C.,Ali Alkabi Abu Dhabi LPO# 1778,SUPPLY OF INSS2460-600ml Black,Firestop/ DC 315,Fire,2992.5,AED,Samar T.,Order
6190,Q-1192-F10018,FIRESTOP,29 Oct 2019,IQ,Safety W.,AIROLINK - AL FARDAN TOWER # LPO 1225,SUPPLY OF CFS01,Firestop/ DC 315,Fire,1365,AED,Arun stephen ,Order
6191,Q-1192-F9412B,FIRESTOP,29 Oct 2019,IQ,Ssangyong -.T.,"Deira Waterfront Development Phase-1, Plot 3, 4 No.'s , Residential, Office And Hotel Towers# LPO No.STJV-DWD-STJV-DWD-LPO-2019-04043",SUPPLY OF INSS1186,Firestop/ DC 315,Fire,6444.9,AED,Samar T.,Order
6192,Q-1192-F10017,FIRESTOP,29 Oct 2019,IQ,Al R.A.,LPO NO.253,SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,17325,AED,Samar T.,Order
6193,Q-1192-F10016,FIRESTOP,28 Oct 2019,IQ,Alnajm A.,B+G+2P+12Typ+Roof &amp; Hotel Apartment AFMU 44B_45 &amp; AFMU 35B_36A -Al Furjan Dubai# LPO NO.AZ/MVL/RV/301,Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,149940.38,AED,Muhammad N.,Order
6194,Q-1192-F10015,FIRESTOP,28 Oct 2019,IQ,Al K.b.,"AL QUASAIS HEIGHTS (G+2P+12), PLOT NO.: 2330110, AL QUSAIS SECOND, DUBAI, UAE.",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,193263,AED,Muhammad N.,Quotation
6195,Q-1192-F10014,FIRESTOP,28 Oct 2019,IQ,Delta A.C.,ANCHOR AND BOLTS,SUPPLY OF MTH ANCHORS,Firestop/ DC 315,Fire,189,AED,Islam S.,Quotation
6196,Q-1192-F10013A,FIRESTOP,28 Oct 2019,IQ,Nascon E.L.,PARAMOUNT HOTEL # LPO 2398-19,"SUPPLY OF 1440, 0812,64,120",Firestop/ DC 315,Fire,24974.56,AED,Arun stephen ,Order
6197,Q-1192-F10013,FIRESTOP,28 Oct 2019,IQ,Nascon E.L.,PARAMOUNT HOTEL # LPO 2397-19,"SUPPLY OF 1440, 0812,64,120",Firestop/ DC 315,Fire,24972.61,AED,Arun stephen ,Order
6198,Q-1192-F10012,FIRESTOP,28 Oct 2019,IQ,Al S.N.,P-125-B+G+3 RESIDENTIAL DEVELOPMENT ON PLOT NO. 333-1014@AL BADAA#PO NO.039894,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,17325,AED,Islam S.,Order
